﻿Store,FuelPrice,StoreSize,WeekAvgTemp,Unemployment,Sales,SalesPerSqFt
27.00,3.65,204184.00,39.00,8.00,23002.00,0.11
27.00,3.68,204184.00,45.00,8.00,22406.00,0.11
27.00,3.70,204184.00,47.00,8.00,22881.00,0.11
27.00,3.71,204184.00,46.00,8.00,21896.00,0.11
27.00,3.72,204184.00,44.00,7.93,22942.00,0.11
27.00,3.75,204184.00,54.00,7.93,23470.00,0.11
27.00,3.76,204184.00,56.00,7.93,24326.00,0.12
27.00,3.76,204184.00,52.00,7.93,27066.00,0.13
27.00,3.76,204184.00,56.00,8.01,22807.00,0.11
27.00,3.78,204184.00,60.00,8.01,24069.00,0.12
27.00,3.79,204184.00,60.00,8.01,23832.00,0.12
27.00,3.77,204184.00,63.00,8.01,24300.00,0.12
27.00,3.73,204184.00,68.00,8.01,25288.00,0.12
27.00,3.68,204184.00,71.00,8.01,28925.00,0.14
27.00,3.64,204184.00,70.00,8.01,25249.00,0.12
27.00,3.61,204184.00,70.00,8.01,25560.00,0.13
27.00,3.60,204184.00,75.00,8.01,25513.00,0.12
27.00,3.57,204184.00,77.00,8.02,27083.00,0.13
27.00,3.58,204184.00,80.00,8.02,27779.00,0.14
27.00,3.62,204184.00,80.00,8.02,24474.00,0.12
27.00,3.67,204184.00,79.00,8.02,24717.00,0.12
27.00,3.59,204184.00,78.00,8.02,23902.00,0.12
27.00,3.61,204184.00,78.00,8.02,23935.00,0.12
27.00,3.63,204184.00,77.00,8.02,24423.00,0.12
27.00,3.62,204184.00,74.00,8.02,24410.00,0.12
27.00,3.61,204184.00,73.00,8.02,28256.00,0.14
27.00,3.61,204184.00,75.00,8.02,20996.00,0.10
27.00,3.62,204184.00,70.00,8.02,26548.00,0.13
27.00,3.66,204184.00,67.00,8.02,23054.00,0.11
27.00,3.63,204184.00,65.00,8.02,22308.00,0.11
27.00,3.62,204184.00,69.00,7.96,22530.00,0.11
27.00,3.62,204184.00,57.00,7.98,23227.00,0.11
27.00,3.63,204184.00,60.00,7.98,24038.00,0.12
27.00,3.63,204184.00,57.00,7.98,23467.00,0.11
27.00,3.59,204184.00,56.00,7.98,24090.00,0.12
27.00,3.58,204184.00,44.00,7.98,23159.00,0.11
27.00,3.58,204184.00,47.00,7.98,25362.00,0.12
27.00,3.61,204184.00,49.00,7.98,24278.00,0.12
27.00,3.61,204184.00,45.00,7.98,34307.00,0.17
27.00,3.60,204184.00,45.00,7.98,25096.00,0.12
27.00,3.58,204184.00,40.00,7.98,27981.00,0.14
27.00,3.58,204184.00,39.00,7.98,30218.00,0.15
27.00,3.56,204184.00,36.00,7.98,37521.00,0.18
27.00,3.45,204184.00,34.00,7.96,22305.00,0.11
27.00,3.69,204184.00,34.00,7.98,21624.00,0.11
27.00,3.61,204184.00,38.00,7.93,21320.00,0.10
27.00,3.62,204184.00,32.00,7.93,22030.00,0.11
27.00,3.64,204184.00,31.00,7.93,18050.00,0.09
27.00,3.67,204184.00,33.00,7.93,21726.00,0.11
27.00,3.53,204184.00,31.00,8.00,22939.00,0.11
27.00,3.56,204184.00,33.00,8.00,22003.00,0.11
27.00,3.57,204184.00,36.00,8.00,22584.00,0.11
27.00,3.61,204184.00,37.00,8.00,20396.00,0.10
27.00,3.65,204184.00,39.00,8.00,22639.00,0.11
27.00,3.68,204184.00,45.00,8.00,23042.00,0.11
27.00,3.70,204184.00,47.00,8.00,22512.00,0.11
27.00,3.71,204184.00,46.00,8.00,22130.00,0.11
27.00,3.72,204184.00,44.00,7.93,26014.00,0.13
27.00,3.75,204184.00,54.00,7.93,22303.00,0.11
27.00,3.76,204184.00,56.00,7.93,22778.00,0.11
27.00,3.76,204184.00,52.00,7.93,22049.00,0.11
27.00,3.76,204184.00,56.00,8.01,23186.00,0.11
27.00,3.78,204184.00,60.00,8.01,23919.00,0.12
27.00,3.79,204184.00,60.00,8.01,23711.00,0.12
27.00,3.77,204184.00,63.00,8.01,25618.00,0.13
27.00,3.73,204184.00,68.00,8.01,26770.00,0.13
27.00,3.68,204184.00,71.00,8.01,24856.00,0.12
27.00,3.64,204184.00,70.00,8.01,24632.00,0.12
27.00,3.61,204184.00,70.00,8.01,25886.00,0.13
27.00,3.60,204184.00,75.00,8.01,25951.00,0.13
27.00,3.57,204184.00,77.00,8.02,29045.00,0.14
27.00,3.58,204184.00,80.00,8.02,24731.00,0.12
27.00,3.62,204184.00,80.00,8.02,24727.00,0.12
27.00,3.67,204184.00,79.00,8.02,22582.00,0.11
27.00,3.59,204184.00,78.00,8.02,24369.00,0.12
27.00,3.61,204184.00,78.00,8.02,24233.00,0.12
27.00,3.63,204184.00,77.00,8.02,24102.00,0.12
27.00,3.62,204184.00,74.00,8.02,24390.00,0.12
27.00,3.61,204184.00,73.00,8.02,24055.00,0.12
27.00,3.61,204184.00,75.00,8.02,25569.00,0.13
27.00,3.62,204184.00,70.00,8.02,21106.00,0.10
27.00,3.66,204184.00,67.00,8.02,21936.00,0.11
27.00,3.63,204184.00,65.00,8.02,22010.00,0.11
27.00,3.62,204184.00,69.00,7.96,21806.00,0.11
27.00,3.62,204184.00,57.00,7.98,23057.00,0.11
27.00,3.63,204184.00,60.00,7.98,22822.00,0.11
27.00,3.63,204184.00,57.00,7.98,23987.00,0.12
28.00,3.46,206302.00,50.00,12.52,23227.00,0.11
28.00,3.51,206302.00,50.00,12.52,21652.00,0.10
28.00,3.58,206302.00,53.00,12.52,20713.00,0.10
28.00,3.66,206302.00,50.00,12.52,22031.00,0.11
28.00,3.70,206302.00,55.00,12.52,22339.00,0.11
28.00,3.78,206302.00,59.00,12.52,18955.00,0.09
28.00,3.71,206302.00,62.00,12.52,17775.00,0.09
28.00,3.83,206302.00,60.00,12.52,17790.00,0.09
28.00,3.74,206302.00,64.00,12.33,20022.00,0.10
28.00,3.83,206302.00,63.00,12.33,19470.00,0.09
28.00,3.74,206302.00,63.00,12.33,18118.00,0.09
28.00,3.82,206302.00,71.00,12.33,17280.00,0.08
28.00,3.77,206302.00,72.00,13.15,16718.00,0.08
28.00,3.80,206302.00,72.00,13.15,21290.00,0.10
28.00,3.82,206302.00,77.00,13.15,17799.00,0.09
28.00,3.85,206302.00,76.00,13.15,17399.00,0.08
28.00,3.81,206302.00,76.00,13.15,16808.00,0.08
28.00,3.72,206302.00,82.00,13.15,22372.00,0.11
28.00,3.71,206302.00,87.00,13.15,19271.00,0.09
28.00,3.69,206302.00,87.00,13.15,18371.00,0.09
28.00,3.66,206302.00,89.00,13.15,17586.00,0.09
28.00,3.62,206302.00,93.00,12.87,19999.00,0.10
28.00,3.57,206302.00,92.00,12.87,19147.00,0.09
28.00,3.58,206302.00,91.00,12.87,17758.00,0.09
28.00,3.64,206302.00,94.00,12.87,17477.00,0.08
28.00,3.53,206302.00,93.00,12.87,16431.00,0.08
28.00,3.58,206302.00,93.00,12.87,21452.00,0.10
28.00,3.62,206302.00,91.00,12.87,17410.00,0.08
28.00,3.61,206302.00,90.00,12.87,16610.00,0.08
28.00,3.65,206302.00,93.00,12.87,17023.00,0.08
28.00,3.67,206302.00,88.00,12.87,21456.00,0.10
28.00,3.70,206302.00,85.00,12.87,17306.00,0.08
28.00,3.69,206302.00,81.00,12.87,16569.00,0.08
28.00,3.56,206302.00,82.00,12.87,15659.00,0.08
28.00,3.61,206302.00,83.00,12.67,17187.00,0.08
28.00,3.77,206302.00,71.00,12.47,18797.00,0.09
28.00,3.74,206302.00,70.00,12.47,16544.00,0.08
28.00,3.72,206302.00,69.00,12.47,15783.00,0.08
28.00,3.61,206302.00,64.00,12.47,17596.00,0.09
28.00,3.64,206302.00,64.00,12.47,21452.00,0.10
28.00,3.60,206302.00,52.00,12.47,17837.00,0.09
28.00,3.58,206302.00,57.00,12.47,16847.00,0.08
28.00,3.46,206302.00,53.00,12.47,27282.00,0.13
28.00,3.47,206302.00,51.00,12.47,20110.00,0.10
28.00,3.44,206302.00,47.00,12.47,20363.00,0.10
28.00,3.41,206302.00,46.00,12.47,21578.00,0.10
28.00,3.42,206302.00,47.00,12.47,28536.00,0.14
28.00,3.29,206302.00,45.00,13.60,15360.00,0.07
28.00,3.50,206302.00,43.00,12.04,20041.00,0.10
28.00,3.51,206302.00,42.00,12.04,15469.00,0.07
28.00,3.41,206302.00,51.00,12.04,15424.00,0.07
28.00,3.55,206302.00,50.00,12.04,16112.00,0.08
28.00,3.46,206302.00,50.00,12.52,22041.00,0.11
28.00,3.51,206302.00,50.00,12.52,19680.00,0.10
28.00,3.58,206302.00,53.00,12.52,21640.00,0.10
28.00,3.66,206302.00,50.00,12.52,18740.00,0.09
28.00,3.70,206302.00,55.00,12.52,23941.00,0.12
28.00,3.78,206302.00,59.00,12.52,19448.00,0.09
28.00,3.71,206302.00,62.00,12.52,18119.00,0.09
28.00,3.83,206302.00,60.00,12.52,16916.00,0.08
28.00,3.74,206302.00,64.00,12.33,18829.00,0.09
28.00,3.83,206302.00,63.00,12.33,19926.00,0.10
28.00,3.74,206302.00,63.00,12.33,17467.00,0.08
28.00,3.82,206302.00,71.00,12.33,18020.00,0.09
28.00,3.77,206302.00,72.00,13.15,16977.00,0.08
28.00,3.80,206302.00,72.00,13.15,21656.00,0.10
28.00,3.82,206302.00,77.00,13.15,17652.00,0.09
28.00,3.85,206302.00,76.00,13.15,16215.00,0.08
28.00,3.81,206302.00,76.00,13.15,16339.00,0.08
28.00,3.72,206302.00,82.00,13.15,20345.00,0.10
28.00,3.71,206302.00,87.00,13.15,19142.00,0.09
28.00,3.69,206302.00,87.00,13.15,18121.00,0.09
28.00,3.66,206302.00,89.00,13.15,17519.00,0.08
28.00,3.62,206302.00,93.00,12.87,19117.00,0.09
28.00,3.57,206302.00,92.00,12.87,21466.00,0.10
28.00,3.58,206302.00,91.00,12.87,17105.00,0.08
28.00,3.64,206302.00,94.00,12.87,16421.00,0.08
28.00,3.53,206302.00,93.00,12.87,15922.00,0.08
28.00,3.58,206302.00,93.00,12.87,22085.00,0.11
28.00,3.62,206302.00,91.00,12.87,17411.00,0.08
28.00,3.61,206302.00,90.00,12.87,16902.00,0.08
28.00,3.65,206302.00,93.00,12.87,16429.00,0.08
28.00,3.67,206302.00,88.00,12.87,20984.00,0.10
28.00,3.70,206302.00,85.00,12.87,18452.00,0.09
28.00,3.69,206302.00,81.00,12.87,16100.00,0.08
28.00,3.56,206302.00,82.00,12.87,15621.00,0.08
28.00,3.61,206302.00,83.00,12.67,15785.00,0.08
28.00,3.77,206302.00,71.00,12.47,21934.00,0.11
28.00,3.74,206302.00,70.00,12.47,17695.00,0.09
28.00,3.72,206302.00,69.00,12.47,17188.00,0.08
28.00,3.61,206302.00,64.00,12.47,17503.00,0.08
28.00,3.64,206302.00,64.00,12.47,21898.00,0.11
28.00,3.60,206302.00,52.00,12.47,19481.00,0.09
28.00,3.58,206302.00,57.00,12.47,17930.00,0.09
28.00,3.46,206302.00,53.00,12.47,26435.00,0.13
28.00,3.47,206302.00,51.00,12.47,19002.00,0.09
28.00,3.44,206302.00,47.00,12.47,20096.00,0.10
28.00,3.41,206302.00,46.00,12.47,20140.00,0.10
28.00,3.42,206302.00,47.00,12.47,24606.00,0.12
28.00,3.29,206302.00,45.00,13.60,17639.00,0.09
28.00,3.55,206302.00,45.00,11.05,21247.00,0.10
28.00,3.50,206302.00,43.00,12.04,16128.00,0.08
28.00,3.51,206302.00,42.00,12.04,16136.00,0.08
28.00,3.41,206302.00,51.00,12.04,15735.00,0.08
28.00,3.55,206302.00,50.00,12.04,21272.00,0.10
28.00,3.46,206302.00,50.00,12.52,21547.00,0.10
28.00,3.51,206302.00,50.00,12.52,20854.00,0.10
28.00,3.58,206302.00,53.00,12.52,18907.00,0.09
28.00,3.66,206302.00,50.00,12.52,20447.00,0.10
28.00,3.70,206302.00,55.00,12.52,23024.00,0.11
28.00,3.78,206302.00,59.00,12.52,18843.00,0.09
28.00,3.71,206302.00,62.00,12.52,17372.00,0.08
28.00,3.83,206302.00,60.00,12.52,17036.00,0.08
28.00,3.74,206302.00,64.00,12.33,21966.00,0.11
28.00,3.83,206302.00,63.00,12.33,18179.00,0.09
28.00,3.74,206302.00,63.00,12.33,16631.00,0.08
28.00,3.82,206302.00,71.00,12.33,16721.00,0.08
28.00,3.77,206302.00,72.00,13.15,20148.00,0.10
28.00,3.80,206302.00,72.00,13.15,17564.00,0.09
28.00,3.82,206302.00,77.00,13.15,17089.00,0.08
28.00,3.85,206302.00,76.00,13.15,16446.00,0.08
28.00,3.81,206302.00,76.00,13.15,18050.00,0.09
28.00,3.72,206302.00,82.00,13.15,20010.00,0.10
28.00,3.71,206302.00,87.00,13.15,17080.00,0.08
28.00,3.69,206302.00,87.00,13.15,16867.00,0.08
28.00,3.66,206302.00,89.00,13.15,16129.00,0.08
28.00,3.62,206302.00,93.00,12.87,20845.00,0.10
28.00,3.57,206302.00,92.00,12.87,16619.00,0.08
28.00,3.58,206302.00,91.00,12.87,16420.00,0.08
28.00,3.64,206302.00,94.00,12.87,16450.00,0.08
28.00,3.53,206302.00,93.00,12.87,19665.00,0.10
28.00,3.58,206302.00,93.00,12.87,18130.00,0.09
28.00,3.62,206302.00,91.00,12.87,16679.00,0.08
28.00,3.61,206302.00,90.00,12.87,16892.00,0.08
28.00,3.65,206302.00,93.00,12.87,17530.00,0.08
28.00,3.67,206302.00,88.00,12.87,20996.00,0.10
28.00,3.70,206302.00,85.00,12.87,15840.00,0.08
28.00,3.69,206302.00,81.00,12.87,16219.00,0.08
28.00,3.56,206302.00,82.00,12.87,16136.00,0.08
28.00,3.61,206302.00,83.00,12.67,20605.00,0.10
28.00,3.77,206302.00,71.00,12.47,16979.00,0.08
28.00,3.74,206302.00,70.00,12.47,16576.00,0.08
28.00,3.72,206302.00,69.00,12.47,17341.00,0.08
29.00,3.36,93638.00,29.00,9.56,8161.00,0.09
29.00,3.38,93638.00,32.00,9.56,7906.00,0.08
29.00,3.41,93638.00,34.00,9.56,8096.00,0.09
29.00,3.44,93638.00,36.00,9.56,7514.00,0.08
29.00,3.49,93638.00,37.00,9.56,8361.00,0.09
29.00,3.53,93638.00,43.00,9.56,7864.00,0.08
29.00,3.54,93638.00,44.00,9.56,7887.00,0.08
29.00,3.54,93638.00,44.00,9.56,8507.00,0.09
29.00,3.55,93638.00,42.00,9.51,9225.00,0.10
29.00,3.58,93638.00,50.00,9.51,8635.00,0.09
29.00,3.61,93638.00,52.00,9.51,7714.00,0.08
29.00,3.62,93638.00,50.00,9.51,7657.00,0.08
29.00,3.63,93638.00,53.00,9.76,7368.00,0.08
29.00,3.65,93638.00,57.00,9.76,8360.00,0.09
29.00,3.65,93638.00,57.00,9.76,7745.00,0.08
29.00,3.64,93638.00,61.00,9.76,7606.00,0.08
29.00,3.60,93638.00,65.00,9.76,9025.00,0.10
29.00,3.56,93638.00,67.00,9.76,8776.00,0.09
29.00,3.53,93638.00,66.00,9.76,8319.00,0.09
29.00,3.50,93638.00,67.00,9.76,8596.00,0.09
29.00,3.48,93638.00,72.00,9.76,9149.00,0.10
29.00,3.45,93638.00,74.00,9.90,8679.00,0.09
29.00,3.45,93638.00,77.00,9.90,8804.00,0.09
29.00,3.51,93638.00,77.00,9.90,7881.00,0.08
29.00,3.56,93638.00,76.00,9.90,7674.00,0.08
29.00,3.46,93638.00,75.00,9.90,7844.00,0.08
29.00,3.49,93638.00,75.00,9.90,7997.00,0.09
29.00,3.51,93638.00,75.00,9.90,7620.00,0.08
29.00,3.50,93638.00,72.00,9.90,8055.00,0.09
29.00,3.48,93638.00,71.00,9.90,8269.00,0.09
29.00,3.48,93638.00,73.00,9.90,8646.00,0.09
29.00,3.50,93638.00,68.00,9.90,7333.00,0.08
29.00,3.53,93638.00,65.00,9.90,6922.00,0.07
29.00,3.50,93638.00,63.00,9.90,6945.00,0.07
29.00,3.48,93638.00,67.00,9.85,7192.00,0.08
29.00,3.48,93638.00,56.00,9.68,7911.00,0.08
29.00,3.49,93638.00,58.00,9.68,7318.00,0.08
29.00,3.48,93638.00,56.00,9.68,7655.00,0.08
29.00,3.45,93638.00,54.00,9.68,7867.00,0.08
29.00,3.44,93638.00,42.00,9.68,7662.00,0.08
29.00,3.43,93638.00,46.00,9.68,7828.00,0.08
29.00,3.44,93638.00,47.00,9.68,7585.00,0.08
29.00,3.44,93638.00,43.00,9.68,14342.00,0.15
29.00,3.41,93638.00,44.00,9.68,9592.00,0.10
29.00,3.41,93638.00,39.00,9.68,10654.00,0.11
29.00,3.39,93638.00,37.00,9.68,12508.00,0.13
29.00,3.37,93638.00,35.00,9.68,16631.00,0.18
29.00,3.29,93638.00,32.00,9.94,7060.00,0.08
29.00,3.44,93638.00,36.00,9.40,6705.00,0.07
29.00,3.45,93638.00,31.00,9.40,6468.00,0.07
29.00,3.46,93638.00,29.00,9.40,6955.00,0.07
29.00,3.49,93638.00,31.00,9.40,6314.00,0.07
29.00,3.36,93638.00,29.00,9.56,7638.00,0.08
29.00,3.38,93638.00,32.00,9.56,8339.00,0.09
29.00,3.41,93638.00,34.00,9.56,8220.00,0.09
29.00,3.44,93638.00,36.00,9.56,7557.00,0.08
29.00,3.49,93638.00,37.00,9.56,8122.00,0.09
29.00,3.53,93638.00,43.00,9.56,7591.00,0.08
29.00,3.54,93638.00,44.00,9.56,7480.00,0.08
29.00,3.54,93638.00,44.00,9.56,7366.00,0.08
29.00,3.55,93638.00,42.00,9.51,7317.00,0.08
29.00,3.58,93638.00,50.00,9.51,7656.00,0.08
29.00,3.61,93638.00,52.00,9.51,7973.00,0.09
29.00,3.62,93638.00,50.00,9.51,8928.00,0.10
29.00,3.63,93638.00,53.00,9.76,7251.00,0.08
29.00,3.65,93638.00,57.00,9.76,8097.00,0.09
29.00,3.65,93638.00,57.00,9.76,8327.00,0.09
29.00,3.64,93638.00,61.00,9.76,7469.00,0.08
29.00,3.60,93638.00,65.00,9.76,8099.00,0.09
29.00,3.56,93638.00,67.00,9.76,9064.00,0.10
29.00,3.53,93638.00,66.00,9.76,8461.00,0.09
29.00,3.50,93638.00,67.00,9.76,8135.00,0.09
29.00,3.48,93638.00,72.00,9.76,8263.00,0.09
29.00,3.45,93638.00,74.00,9.90,8593.00,0.09
29.00,3.45,93638.00,77.00,9.90,8297.00,0.09
29.00,3.51,93638.00,77.00,9.90,7655.00,0.08
29.00,3.56,93638.00,76.00,9.90,7687.00,0.08
29.00,3.46,93638.00,75.00,9.90,7084.00,0.08
29.00,3.49,93638.00,75.00,9.90,7515.00,0.08
29.00,3.51,93638.00,75.00,9.90,7141.00,0.08
29.00,3.50,93638.00,72.00,9.90,7434.00,0.08
29.00,3.48,93638.00,71.00,9.90,8946.00,0.10
29.00,3.48,93638.00,73.00,9.90,7532.00,0.08
29.00,3.50,93638.00,68.00,9.90,7543.00,0.08
29.00,3.53,93638.00,65.00,9.90,7077.00,0.08
29.00,3.50,93638.00,63.00,9.90,7100.00,0.08
29.00,3.48,93638.00,67.00,9.85,6765.00,0.07
29.00,3.48,93638.00,56.00,9.68,7573.00,0.08
29.00,3.49,93638.00,58.00,9.68,6997.00,0.07
29.00,3.48,93638.00,56.00,9.68,7538.00,0.08
29.00,3.45,93638.00,54.00,9.68,7925.00,0.08
29.00,3.44,93638.00,42.00,9.68,9405.00,0.10
29.00,3.43,93638.00,46.00,9.68,7934.00,0.08
29.00,3.44,93638.00,47.00,9.68,7763.00,0.08
29.00,3.44,93638.00,43.00,9.68,13629.00,0.15
29.00,3.41,93638.00,44.00,9.68,8655.00,0.09
29.00,3.41,93638.00,39.00,9.68,9595.00,0.10
29.00,3.39,93638.00,37.00,9.68,10835.00,0.12
29.00,3.37,93638.00,35.00,9.68,15174.00,0.16
29.00,3.29,93638.00,32.00,9.94,8235.00,0.09
29.00,3.51,93638.00,32.00,8.97,6908.00,0.07
29.00,3.44,93638.00,36.00,9.40,6638.00,0.07
29.00,3.45,93638.00,31.00,9.40,6670.00,0.07
29.00,3.46,93638.00,29.00,9.40,6000.00,0.06
29.00,3.49,93638.00,31.00,9.40,7587.00,0.08
29.00,3.36,93638.00,29.00,9.56,8270.00,0.09
29.00,3.38,93638.00,32.00,9.56,8230.00,0.09
29.00,3.41,93638.00,34.00,9.56,7295.00,0.08
29.00,3.44,93638.00,36.00,9.56,7588.00,0.08
29.00,3.49,93638.00,37.00,9.56,7648.00,0.08
29.00,3.53,93638.00,43.00,9.56,7414.00,0.08
29.00,3.54,93638.00,44.00,9.56,7960.00,0.09
29.00,3.54,93638.00,44.00,9.56,7531.00,0.08
29.00,3.55,93638.00,42.00,9.51,9460.00,0.10
29.00,3.58,93638.00,50.00,9.51,7886.00,0.08
29.00,3.61,93638.00,52.00,9.51,7839.00,0.08
29.00,3.62,93638.00,50.00,9.51,7770.00,0.08
29.00,3.63,93638.00,53.00,9.76,7890.00,0.08
29.00,3.65,93638.00,57.00,9.76,7906.00,0.08
29.00,3.65,93638.00,57.00,9.76,8238.00,0.09
29.00,3.64,93638.00,61.00,9.76,8204.00,0.09
29.00,3.60,93638.00,65.00,9.76,8731.00,0.09
29.00,3.56,93638.00,67.00,9.76,8525.00,0.09
29.00,3.53,93638.00,66.00,9.76,8244.00,0.09
29.00,3.50,93638.00,67.00,9.76,8816.00,0.09
29.00,3.48,93638.00,72.00,9.76,8687.00,0.09
29.00,3.45,93638.00,74.00,9.90,8639.00,0.09
29.00,3.45,93638.00,77.00,9.90,8170.00,0.09
29.00,3.51,93638.00,77.00,9.90,7795.00,0.08
29.00,3.56,93638.00,76.00,9.90,7310.00,0.08
29.00,3.46,93638.00,75.00,9.90,7648.00,0.08
29.00,3.49,93638.00,75.00,9.90,7858.00,0.08
29.00,3.51,93638.00,75.00,9.90,6617.00,0.07
29.00,3.50,93638.00,72.00,9.90,9462.00,0.10
29.00,3.48,93638.00,71.00,9.90,8147.00,0.09
29.00,3.48,93638.00,73.00,9.90,8072.00,0.09
29.00,3.50,93638.00,68.00,9.90,7199.00,0.08
29.00,3.53,93638.00,65.00,9.90,7410.00,0.08
29.00,3.50,93638.00,63.00,9.90,7419.00,0.08
29.00,3.48,93638.00,67.00,9.85,8010.00,0.09
29.00,3.48,93638.00,56.00,9.68,7784.00,0.08
29.00,3.49,93638.00,58.00,9.68,7952.00,0.08
29.00,3.48,93638.00,56.00,9.68,8230.00,0.09
30.00,3.10,42988.00,45.00,7.41,8944.00,0.21
30.00,3.14,42988.00,42.00,7.41,10151.00,0.24
30.00,3.18,42988.00,51.00,7.41,9459.00,0.22
30.00,3.24,42988.00,53.00,7.41,9083.00,0.21
30.00,3.31,42988.00,55.00,7.41,9452.00,0.22
30.00,3.37,42988.00,58.00,7.41,9180.00,0.21
30.00,3.40,42988.00,61.00,7.41,8915.00,0.21
30.00,3.41,42988.00,60.00,7.41,8849.00,0.21
30.00,3.43,42988.00,62.00,7.28,9158.00,0.21
30.00,3.45,42988.00,66.00,7.28,8746.00,0.20
30.00,3.47,42988.00,68.00,7.28,9421.00,0.22
30.00,3.46,42988.00,66.00,7.28,9249.00,0.22
30.00,3.43,42988.00,70.00,7.67,9309.00,0.22
30.00,3.46,42988.00,68.00,7.67,9345.00,0.22
30.00,3.46,42988.00,73.00,7.67,9827.00,0.23
30.00,3.45,42988.00,75.00,7.67,9115.00,0.21
30.00,3.38,42988.00,79.00,7.67,9840.00,0.23
30.00,3.32,42988.00,81.00,7.67,9549.00,0.22
30.00,3.29,42988.00,83.00,7.67,9282.00,0.22
30.00,3.27,42988.00,84.00,7.67,9137.00,0.21
30.00,3.26,42988.00,87.00,7.67,9442.00,0.22
30.00,3.21,42988.00,84.00,7.51,9191.00,0.21
30.00,3.19,42988.00,85.00,7.51,9089.00,0.21
30.00,3.27,42988.00,85.00,7.51,8940.00,0.21
30.00,3.32,42988.00,88.00,7.51,9372.00,0.22
30.00,3.25,42988.00,89.00,7.51,9123.00,0.21
30.00,3.27,42988.00,91.00,7.51,8828.00,0.21
30.00,3.30,42988.00,89.00,7.51,9253.00,0.22
30.00,3.28,42988.00,86.00,7.51,9125.00,0.21
30.00,3.26,42988.00,87.00,7.51,9246.00,0.22
30.00,3.28,42988.00,88.00,7.51,9419.00,0.22
30.00,3.28,42988.00,78.00,7.51,9289.00,0.22
30.00,3.28,42988.00,78.00,7.51,9626.00,0.22
30.00,3.25,42988.00,79.00,7.51,9151.00,0.21
30.00,3.19,42988.00,73.00,7.39,9281.00,0.22
30.00,3.17,42988.00,66.00,7.26,9242.00,0.21
30.00,3.20,42988.00,69.00,7.26,9264.00,0.22
30.00,3.19,42988.00,69.00,7.26,9012.00,0.21
30.00,3.16,42988.00,63.00,7.26,8767.00,0.20
30.00,3.11,42988.00,60.00,7.26,9693.00,0.23
30.00,3.09,42988.00,58.00,7.26,8801.00,0.20
30.00,3.10,42988.00,57.00,7.26,8827.00,0.21
30.00,3.06,42988.00,58.00,7.26,9255.00,0.22
30.00,3.03,42988.00,54.00,7.26,7983.00,0.19
30.00,3.06,42988.00,45.00,7.26,8405.00,0.20
30.00,3.04,42988.00,52.00,7.26,8907.00,0.21
30.00,3.04,42988.00,47.00,7.26,10183.00,0.24
30.00,3.04,42988.00,46.00,7.80,8284.00,0.19
30.00,3.16,42988.00,46.00,7.11,9206.00,0.21
30.00,3.16,42988.00,43.00,7.11,9498.00,0.22
30.00,3.18,42988.00,49.00,7.11,9149.00,0.21
30.00,3.20,42988.00,52.00,7.11,8694.00,0.20
30.00,3.10,42988.00,45.00,7.41,10229.00,0.24
30.00,3.14,42988.00,42.00,7.41,10020.00,0.23
30.00,3.18,42988.00,51.00,7.41,8341.00,0.19
30.00,3.24,42988.00,53.00,7.41,8830.00,0.21
30.00,3.31,42988.00,55.00,7.41,9048.00,0.21
30.00,3.37,42988.00,58.00,7.41,8771.00,0.20
30.00,3.40,42988.00,61.00,7.41,8509.00,0.20
30.00,3.41,42988.00,60.00,7.41,8146.00,0.19
30.00,3.43,42988.00,62.00,7.28,8263.00,0.19
30.00,3.45,42988.00,66.00,7.28,7927.00,0.18
30.00,3.47,42988.00,68.00,7.28,8050.00,0.19
30.00,3.46,42988.00,66.00,7.28,8565.00,0.20
30.00,3.43,42988.00,70.00,7.67,8148.00,0.19
30.00,3.46,42988.00,68.00,7.67,8126.00,0.19
30.00,3.46,42988.00,73.00,7.67,7720.00,0.18
30.00,3.45,42988.00,75.00,7.67,8531.00,0.20
30.00,3.38,42988.00,79.00,7.67,8256.00,0.19
30.00,3.32,42988.00,81.00,7.67,8486.00,0.20
30.00,3.29,42988.00,83.00,7.67,8167.00,0.19
30.00,3.27,42988.00,84.00,7.67,8217.00,0.19
30.00,3.26,42988.00,87.00,7.67,8129.00,0.19
30.00,3.21,42988.00,84.00,7.51,8246.00,0.19
30.00,3.19,42988.00,85.00,7.51,7773.00,0.18
30.00,3.27,42988.00,85.00,7.51,8245.00,0.19
30.00,3.32,42988.00,88.00,7.51,8143.00,0.19
30.00,3.25,42988.00,89.00,7.51,8285.00,0.19
30.00,3.27,42988.00,91.00,7.51,8636.00,0.20
30.00,3.30,42988.00,89.00,7.51,7927.00,0.18
30.00,3.28,42988.00,86.00,7.51,7970.00,0.19
30.00,3.26,42988.00,87.00,7.51,7917.00,0.18
30.00,3.28,42988.00,88.00,7.51,7110.00,0.17
30.00,3.28,42988.00,78.00,7.51,7727.00,0.18
30.00,3.28,42988.00,78.00,7.51,7658.00,0.18
30.00,3.25,42988.00,79.00,7.51,7997.00,0.19
30.00,3.19,42988.00,73.00,7.39,8063.00,0.19
30.00,3.17,42988.00,66.00,7.26,8884.00,0.21
30.00,3.20,42988.00,69.00,7.26,8929.00,0.21
30.00,3.19,42988.00,69.00,7.26,8937.00,0.21
30.00,3.16,42988.00,63.00,7.26,8697.00,0.20
30.00,3.11,42988.00,60.00,7.26,9007.00,0.21
